pathway	Desmarestia_herbacea_m_completion_rate	Porterinema_fluviatile_completion_rate	Ectocarpus_siliculosus_m_completion_rate	Dictyota_dichotoma_m_completion_rate	Chordaria_linearis_completion_rate	Thalassiosira_pseudonana_completion_rate	Ectocarpus_crouaniorum_m_completion_rate	Pleurocladia_lacustris_completion_rate	Ectocarpus_fasciculatus_m_completion_rate	Fragilariopsis_cylindrus_completion_rate	Phaeodactylum_tricornutum_completion_rate	Schizocladia_ischiensis_completion_rate	Fucus_serratus_MALE_completion_rate	Fistulifera_solaris_completion_rate	Saccharina_latissima_FEMALE_completion_rate	Nannochloropsis_gaditana_completion_rate	Scytosiphon_promiscuus_MALE_completion_rate	Desmarestia_herbacea_m_rxn_assoc (sep=;)	Porterinema_fluviatile_rxn_assoc (sep=;)	Ectocarpus_siliculosus_m_rxn_assoc (sep=;)	Dictyota_dichotoma_m_rxn_assoc (sep=;)	Chordaria_linearis_rxn_assoc (sep=;)	Thalassiosira_pseudonana_rxn_assoc (sep=;)	Ectocarpus_crouaniorum_m_rxn_assoc (sep=;)	Pleurocladia_lacustris_rxn_assoc (sep=;)	Ectocarpus_fasciculatus_m_rxn_assoc (sep=;)	Fragilariopsis_cylindrus_rxn_assoc (sep=;)	Phaeodactylum_tricornutum_rxn_assoc (sep=;)	Schizocladia_ischiensis_rxn_assoc (sep=;)	Fucus_serratus_MALE_rxn_assoc (sep=;)	Fistulifera_solaris_rxn_assoc (sep=;)	Saccharina_latissima_FEMALE_rxn_assoc (sep=;)	Nannochloropsis_gaditana_rxn_assoc (sep=;)	Scytosiphon_promiscuus_MALE_rxn_assoc (sep=;)
PWY-7769	2/25	2/25	2/25	2/25	2/25	2/25	2/25	2/25	2/25	2/25	2/25	2/25	2/25	2/25	2/25	2/25	2/25	RXN-10827;RXN-10828	RXN-10827;RXN-10828	RXN-10827;RXN-10828	RXN-10827;RXN-10828	RXN-10827;RXN-10828	RXN-10827;RXN-10828	RXN-10827;RXN-10828	RXN-10827;RXN-10828	RXN-10827;RXN-10828	RXN-10827;RXN-10828	RXN-10827;RXN-10828	RXN-10827;RXN-10828	RXN-10827;RXN-10828	RXN-10827;RXN-10828	RXN-10827;RXN-10828	RXN-10827;RXN-10828	RXN-10827;RXN-10828
PWY-7664	1/14	1/14	14/14	1/14	1/14	1/14	1/14		1/14	1/14	1/14	1/14	1/14	1/14	1/14	1/14	1/14	RXN-9533	RXN-9533	RXN-9533;RXN-16614;RXN-16619;RXN-16627;RXN-16625;RXN-16626;RXN-16623;RXN-16624;RXN-16620;RXN-16628;RXN-16621;RXN-16615;RXN-16622;RXN-16616	RXN-9533	RXN-9533	RXN-9533	RXN-9533		RXN-9533	RXN-9533	RXN-9533	RXN-9533	RXN-9533	RXN-9533	RXN-9533	RXN-9533	RXN-9533
PWY-6164	2/2	2/2	2/2	2/2	2/2	2/2	2/2	2/2	2/2	2/2	2/2	2/2	2/2	2/2	2/2	2/2	2/2	3-DEHYDROQUINATE-SYNTHASE-RXN;DAHPSYN-RXN	3-DEHYDROQUINATE-SYNTHASE-RXN;DAHPSYN-RXN	3-DEHYDROQUINATE-SYNTHASE-RXN;DAHPSYN-RXN	3-DEHYDROQUINATE-SYNTHASE-RXN;DAHPSYN-RXN	3-DEHYDROQUINATE-SYNTHASE-RXN;DAHPSYN-RXN	3-DEHYDROQUINATE-SYNTHASE-RXN;DAHPSYN-RXN	3-DEHYDROQUINATE-SYNTHASE-RXN;DAHPSYN-RXN	3-DEHYDROQUINATE-SYNTHASE-RXN;DAHPSYN-RXN	3-DEHYDROQUINATE-SYNTHASE-RXN;DAHPSYN-RXN	3-DEHYDROQUINATE-SYNTHASE-RXN;DAHPSYN-RXN	3-DEHYDROQUINATE-SYNTHASE-RXN;DAHPSYN-RXN	3-DEHYDROQUINATE-SYNTHASE-RXN;DAHPSYN-RXN	3-DEHYDROQUINATE-SYNTHASE-RXN;DAHPSYN-RXN	3-DEHYDROQUINATE-SYNTHASE-RXN;DAHPSYN-RXN	3-DEHYDROQUINATE-SYNTHASE-RXN;DAHPSYN-RXN	3-DEHYDROQUINATE-SYNTHASE-RXN;DAHPSYN-RXN	3-DEHYDROQUINATE-SYNTHASE-RXN;DAHPSYN-RXN
PWY-6728	11/19	11/19	11/19	11/19	11/19	11/19	11/19	11/19	11/19	11/19	11/19	11/19	11/19	11/19	11/19	9/19	11/19	MALATE-DEH-RXN;CITSYN-RXN;ACONITATEDEHYDR-RXN;SUCCCOASYN-RXN;ACONITATEHYDR-RXN;RXN-14971;FUMHYDR-RXN;METHYLMALONYL-COA-MUT-RXN;GLUTAMATE-DEHYDROGENASE-RXN;ISOCITDEH-RXN;PROPIONYL-COA-CARBOXY-RXN	MALATE-DEH-RXN;CITSYN-RXN;ACONITATEDEHYDR-RXN;SUCCCOASYN-RXN;ACONITATEHYDR-RXN;RXN-14971;FUMHYDR-RXN;METHYLMALONYL-COA-MUT-RXN;GLUTAMATE-DEHYDROGENASE-RXN;ISOCITDEH-RXN;PROPIONYL-COA-CARBOXY-RXN	MALATE-DEH-RXN;CITSYN-RXN;ACONITATEDEHYDR-RXN;SUCCCOASYN-RXN;ACONITATEHYDR-RXN;RXN-14971;FUMHYDR-RXN;METHYLMALONYL-COA-MUT-RXN;GLUTAMATE-DEHYDROGENASE-RXN;ISOCITDEH-RXN;PROPIONYL-COA-CARBOXY-RXN	MALATE-DEH-RXN;CITSYN-RXN;ACONITATEDEHYDR-RXN;SUCCCOASYN-RXN;ACONITATEHYDR-RXN;RXN-14971;FUMHYDR-RXN;METHYLMALONYL-COA-MUT-RXN;GLUTAMATE-DEHYDROGENASE-RXN;ISOCITDEH-RXN;PROPIONYL-COA-CARBOXY-RXN	MALATE-DEH-RXN;CITSYN-RXN;ACONITATEDEHYDR-RXN;SUCCCOASYN-RXN;ACONITATEHYDR-RXN;RXN-14971;FUMHYDR-RXN;METHYLMALONYL-COA-MUT-RXN;GLUTAMATE-DEHYDROGENASE-RXN;ISOCITDEH-RXN;PROPIONYL-COA-CARBOXY-RXN	MALATE-DEH-RXN;CITSYN-RXN;ACONITATEDEHYDR-RXN;SUCCCOASYN-RXN;ACONITATEHYDR-RXN;RXN-14971;FUMHYDR-RXN;METHYLMALONYL-COA-MUT-RXN;GLUTAMATE-DEHYDROGENASE-RXN;ISOCITDEH-RXN;PROPIONYL-COA-CARBOXY-RXN	MALATE-DEH-RXN;CITSYN-RXN;ACONITATEDEHYDR-RXN;SUCCCOASYN-RXN;ACONITATEHYDR-RXN;RXN-14971;FUMHYDR-RXN;METHYLMALONYL-COA-MUT-RXN;GLUTAMATE-DEHYDROGENASE-RXN;ISOCITDEH-RXN;PROPIONYL-COA-CARBOXY-RXN	MALATE-DEH-RXN;CITSYN-RXN;ACONITATEDEHYDR-RXN;SUCCCOASYN-RXN;ACONITATEHYDR-RXN;RXN-14971;FUMHYDR-RXN;METHYLMALONYL-COA-MUT-RXN;GLUTAMATE-DEHYDROGENASE-RXN;ISOCITDEH-RXN;PROPIONYL-COA-CARBOXY-RXN	MALATE-DEH-RXN;CITSYN-RXN;ACONITATEDEHYDR-RXN;SUCCCOASYN-RXN;ACONITATEHYDR-RXN;RXN-14971;FUMHYDR-RXN;METHYLMALONYL-COA-MUT-RXN;GLUTAMATE-DEHYDROGENASE-RXN;ISOCITDEH-RXN;PROPIONYL-COA-CARBOXY-RXN	MALATE-DEH-RXN;CITSYN-RXN;ACONITATEDEHYDR-RXN;SUCCCOASYN-RXN;ACONITATEHYDR-RXN;RXN-14971;FUMHYDR-RXN;METHYLMALONYL-COA-MUT-RXN;GLUTAMATE-DEHYDROGENASE-RXN;ISOCITDEH-RXN;PROPIONYL-COA-CARBOXY-RXN	MALATE-DEH-RXN;CITSYN-RXN;ACONITATEDEHYDR-RXN;SUCCCOASYN-RXN;ACONITATEHYDR-RXN;RXN-14971;FUMHYDR-RXN;METHYLMALONYL-COA-MUT-RXN;GLUTAMATE-DEHYDROGENASE-RXN;ISOCITDEH-RXN;PROPIONYL-COA-CARBOXY-RXN	MALATE-DEH-RXN;CITSYN-RXN;ACONITATEDEHYDR-RXN;SUCCCOASYN-RXN;ACONITATEHYDR-RXN;RXN-14971;FUMHYDR-RXN;METHYLMALONYL-COA-MUT-RXN;GLUTAMATE-DEHYDROGENASE-RXN;ISOCITDEH-RXN;PROPIONYL-COA-CARBOXY-RXN	MALATE-DEH-RXN;CITSYN-RXN;ACONITATEDEHYDR-RXN;SUCCCOASYN-RXN;ACONITATEHYDR-RXN;RXN-14971;FUMHYDR-RXN;METHYLMALONYL-COA-MUT-RXN;GLUTAMATE-DEHYDROGENASE-RXN;ISOCITDEH-RXN;PROPIONYL-COA-CARBOXY-RXN	MALATE-DEH-RXN;CITSYN-RXN;ACONITATEDEHYDR-RXN;SUCCCOASYN-RXN;ACONITATEHYDR-RXN;RXN-14971;FUMHYDR-RXN;METHYLMALONYL-COA-MUT-RXN;GLUTAMATE-DEHYDROGENASE-RXN;ISOCITDEH-RXN;PROPIONYL-COA-CARBOXY-RXN	MALATE-DEH-RXN;CITSYN-RXN;ACONITATEDEHYDR-RXN;SUCCCOASYN-RXN;ACONITATEHYDR-RXN;RXN-14971;FUMHYDR-RXN;METHYLMALONYL-COA-MUT-RXN;GLUTAMATE-DEHYDROGENASE-RXN;ISOCITDEH-RXN;PROPIONYL-COA-CARBOXY-RXN	MALATE-DEH-RXN;CITSYN-RXN;SUCCCOASYN-RXN;RXN-14971;FUMHYDR-RXN;METHYLMALONYL-COA-MUT-RXN;GLUTAMATE-DEHYDROGENASE-RXN;ISOCITDEH-RXN;PROPIONYL-COA-CARBOXY-RXN	MALATE-DEH-RXN;CITSYN-RXN;ACONITATEDEHYDR-RXN;SUCCCOASYN-RXN;ACONITATEHYDR-RXN;RXN-14971;FUMHYDR-RXN;METHYLMALONYL-COA-MUT-RXN;GLUTAMATE-DEHYDROGENASE-RXN;ISOCITDEH-RXN;PROPIONYL-COA-CARBOXY-RXN
NAD-BIOSYNTHESIS-II	1/3	1/3	1/3	1/3	1/3	2/3	1/3	1/3	1/3	2/3	2/3	1/3	1/3	2/3	1/3	2/3	1/3	RXN-5841	RXN-5841	RXN-5841	RXN-5841	RXN-5841	NADPYROPHOSPHAT-RXN;RXN-5841	RXN-5841	RXN-5841	RXN-5841	NADPYROPHOSPHAT-RXN;RXN-5841	NADPYROPHOSPHAT-RXN;RXN-5841	RXN-5841	RXN-5841	NADPYROPHOSPHAT-RXN;RXN-5841	RXN-5841	NADPYROPHOSPHAT-RXN;RXN-5841	RXN-5841
PWY-8248	2/7	2/7	2/7	2/7	2/7	2/7	2/7	2/7	2/7	2/7	2/7	2/7	2/7	2/7	2/7		2/7	RXN-22257;RXN-22259	RXN-22257;RXN-22259	RXN-22257;RXN-22259	RXN-22257;RXN-22259	RXN-22257;RXN-22259	RXN-22257;RXN-22259	RXN-22257;RXN-22259	RXN-22257;RXN-22259	RXN-22257;RXN-22259	RXN-22257;RXN-22259	RXN-22257;RXN-22259	RXN-22257;RXN-22259	RXN-22257;RXN-22259	RXN-22257;RXN-22259	RXN-22257;RXN-22259		RXN-22257;RXN-22259
PWY18C3-25	1/5	1/5	1/5	1/5	1/5	1/5	1/5	1/5	1/5	1/5	1/5	1/5	1/5	1/5	1/5	1/5	1/5	RXNQT-4366	RXNQT-4366	RXNQT-4366	RXNQT-4366	RXNQT-4366	RXNQT-4366	RXNQT-4366	RXNQT-4366	RXNQT-4366	RXNQT-4366	RXNQT-4366	RXNQT-4366	RXNQT-4366	RXNQT-4366	RXNQT-4366	RXNQT-4366	RXNQT-4366
PWY-8002	1/5	1/5	1/5	1/5	1/5	1/5	1/5	1/5	1/5	1/5	1/5	1/5		1/5	1/5		1/5	4-COUMARATE--COA-LIGASE-RXN	4-COUMARATE--COA-LIGASE-RXN	4-COUMARATE--COA-LIGASE-RXN	4-COUMARATE--COA-LIGASE-RXN	4-COUMARATE--COA-LIGASE-RXN	4-COUMARATE--COA-LIGASE-RXN	4-COUMARATE--COA-LIGASE-RXN	4-COUMARATE--COA-LIGASE-RXN	4-COUMARATE--COA-LIGASE-RXN	4-COUMARATE--COA-LIGASE-RXN	4-COUMARATE--COA-LIGASE-RXN	4-COUMARATE--COA-LIGASE-RXN		4-COUMARATE--COA-LIGASE-RXN	4-COUMARATE--COA-LIGASE-RXN		4-COUMARATE--COA-LIGASE-RXN
PWY-6019	2/2	2/2	2/2	2/2	2/2	2/2	2/2	2/2	2/2	2/2	2/2	2/2	2/2	2/2	2/2	2/2	2/2	PSEUDOURIDINE-KINASE-RXN;RXN0-5398	PSEUDOURIDINE-KINASE-RXN;RXN0-5398	PSEUDOURIDINE-KINASE-RXN;RXN0-5398	PSEUDOURIDINE-KINASE-RXN;RXN0-5398	PSEUDOURIDINE-KINASE-RXN;RXN0-5398	PSEUDOURIDINE-KINASE-RXN;RXN0-5398	PSEUDOURIDINE-KINASE-RXN;RXN0-5398	PSEUDOURIDINE-KINASE-RXN;RXN0-5398	PSEUDOURIDINE-KINASE-RXN;RXN0-5398	PSEUDOURIDINE-KINASE-RXN;RXN0-5398	PSEUDOURIDINE-KINASE-RXN;RXN0-5398	PSEUDOURIDINE-KINASE-RXN;RXN0-5398	PSEUDOURIDINE-KINASE-RXN;RXN0-5398	PSEUDOURIDINE-KINASE-RXN;RXN0-5398	PSEUDOURIDINE-KINASE-RXN;RXN0-5398	PSEUDOURIDINE-KINASE-RXN;RXN0-5398	PSEUDOURIDINE-KINASE-RXN;RXN0-5398
PWY-5337	1/3	1/3	1/3	1/3	1/3		1/3	1/3	1/3			2/3	1/3		1/3		1/3	2.4.1.82-RXN	2.4.1.82-RXN	2.4.1.82-RXN	2.4.1.82-RXN	2.4.1.82-RXN		2.4.1.82-RXN	2.4.1.82-RXN	2.4.1.82-RXN			2.4.1.123-RXN;2.4.1.82-RXN	2.4.1.82-RXN		2.4.1.82-RXN		2.4.1.82-RXN
PWY-7310	1/3	1/3	1/3	1/3	1/3	1/3	1/3	1/3	1/3	1/3	1/3	1/3	1/3	1/3	1/3		1/3	KDPGALDOL-RXN	KDPGALDOL-RXN	KDPGALDOL-RXN	KDPGALDOL-RXN	KDPGALDOL-RXN	KDPGALDOL-RXN	KDPGALDOL-RXN	KDPGALDOL-RXN	KDPGALDOL-RXN	KDPGALDOL-RXN	KDPGALDOL-RXN	KDPGALDOL-RXN	KDPGALDOL-RXN	KDPGALDOL-RXN	KDPGALDOL-RXN		KDPGALDOL-RXN
PWY-282	1/6	1/6	1/6	1/6	1/6	1/6	1/6	1/6	1/6	1/6	1/6	1/6	1/6	1/6	1/6	1/6	1/6	RXNQT-4193	RXNQT-4193	RXNQT-4193	RXNQT-4193	RXNQT-4193	RXNQT-4193	RXNQT-4193	RXNQT-4193	RXNQT-4193	RXNQT-4193	RXNQT-4193	RXNQT-4193	RXNQT-4193	RXNQT-4193	RXNQT-4193	RXNQT-4193	RXNQT-4193
PWY-6627	1/15	1/15	1/15	1/15	1/15	1/15	1/15	1/15	1/15	1/15	1/15		1/15	1/15	1/15	1/15	1/15	CHORISMATEMUT-RXN	CHORISMATEMUT-RXN	CHORISMATEMUT-RXN	CHORISMATEMUT-RXN	CHORISMATEMUT-RXN	CHORISMATEMUT-RXN	CHORISMATEMUT-RXN	CHORISMATEMUT-RXN	CHORISMATEMUT-RXN	CHORISMATEMUT-RXN	CHORISMATEMUT-RXN		CHORISMATEMUT-RXN	CHORISMATEMUT-RXN	CHORISMATEMUT-RXN	CHORISMATEMUT-RXN	CHORISMATEMUT-RXN
HISTSYN-PWY	9/10	9/10	9/10	9/10	9/10	9/10	9/10	9/10	9/10	9/10	9/10	9/10	9/10	9/10	9/10	9/10	9/10	ATPPHOSPHORIBOSYLTRANS-RXN;HISTCYCLOHYD-RXN;HISTAMINOTRANS-RXN;HISTOLDEHYD-RXN;PRIBFAICARPISOM-RXN;GLUTAMIDOTRANS-RXN;HISTALDEHYD-RXN;HISTPRATPHYD-RXN;IMIDPHOSDEHYD-RXN	ATPPHOSPHORIBOSYLTRANS-RXN;HISTCYCLOHYD-RXN;HISTAMINOTRANS-RXN;HISTOLDEHYD-RXN;PRIBFAICARPISOM-RXN;GLUTAMIDOTRANS-RXN;HISTALDEHYD-RXN;HISTPRATPHYD-RXN;IMIDPHOSDEHYD-RXN	ATPPHOSPHORIBOSYLTRANS-RXN;HISTCYCLOHYD-RXN;HISTAMINOTRANS-RXN;HISTOLDEHYD-RXN;PRIBFAICARPISOM-RXN;GLUTAMIDOTRANS-RXN;HISTALDEHYD-RXN;HISTPRATPHYD-RXN;IMIDPHOSDEHYD-RXN	ATPPHOSPHORIBOSYLTRANS-RXN;HISTCYCLOHYD-RXN;HISTAMINOTRANS-RXN;HISTOLDEHYD-RXN;PRIBFAICARPISOM-RXN;GLUTAMIDOTRANS-RXN;HISTALDEHYD-RXN;HISTPRATPHYD-RXN;IMIDPHOSDEHYD-RXN	ATPPHOSPHORIBOSYLTRANS-RXN;HISTCYCLOHYD-RXN;HISTAMINOTRANS-RXN;HISTOLDEHYD-RXN;PRIBFAICARPISOM-RXN;GLUTAMIDOTRANS-RXN;HISTALDEHYD-RXN;HISTPRATPHYD-RXN;IMIDPHOSDEHYD-RXN	ATPPHOSPHORIBOSYLTRANS-RXN;HISTCYCLOHYD-RXN;HISTAMINOTRANS-RXN;HISTOLDEHYD-RXN;PRIBFAICARPISOM-RXN;GLUTAMIDOTRANS-RXN;HISTALDEHYD-RXN;HISTPRATPHYD-RXN;IMIDPHOSDEHYD-RXN	ATPPHOSPHORIBOSYLTRANS-RXN;HISTCYCLOHYD-RXN;HISTAMINOTRANS-RXN;HISTOLDEHYD-RXN;PRIBFAICARPISOM-RXN;GLUTAMIDOTRANS-RXN;HISTALDEHYD-RXN;HISTPRATPHYD-RXN;IMIDPHOSDEHYD-RXN	ATPPHOSPHORIBOSYLTRANS-RXN;HISTCYCLOHYD-RXN;HISTAMINOTRANS-RXN;HISTOLDEHYD-RXN;PRIBFAICARPISOM-RXN;GLUTAMIDOTRANS-RXN;HISTALDEHYD-RXN;HISTPRATPHYD-RXN;IMIDPHOSDEHYD-RXN	ATPPHOSPHORIBOSYLTRANS-RXN;HISTCYCLOHYD-RXN;HISTAMINOTRANS-RXN;HISTOLDEHYD-RXN;PRIBFAICARPISOM-RXN;GLUTAMIDOTRANS-RXN;HISTALDEHYD-RXN;HISTPRATPHYD-RXN;IMIDPHOSDEHYD-RXN	ATPPHOSPHORIBOSYLTRANS-RXN;HISTCYCLOHYD-RXN;HISTAMINOTRANS-RXN;HISTOLDEHYD-RXN;PRIBFAICARPISOM-RXN;GLUTAMIDOTRANS-RXN;HISTALDEHYD-RXN;HISTPRATPHYD-RXN;IMIDPHOSDEHYD-RXN	ATPPHOSPHORIBOSYLTRANS-RXN;HISTCYCLOHYD-RXN;HISTAMINOTRANS-RXN;HISTOLDEHYD-RXN;PRIBFAICARPISOM-RXN;GLUTAMIDOTRANS-RXN;HISTALDEHYD-RXN;HISTPRATPHYD-RXN;IMIDPHOSDEHYD-RXN	ATPPHOSPHORIBOSYLTRANS-RXN;HISTCYCLOHYD-RXN;HISTAMINOTRANS-RXN;HISTOLDEHYD-RXN;PRIBFAICARPISOM-RXN;GLUTAMIDOTRANS-RXN;HISTALDEHYD-RXN;HISTPRATPHYD-RXN;IMIDPHOSDEHYD-RXN	ATPPHOSPHORIBOSYLTRANS-RXN;HISTCYCLOHYD-RXN;HISTAMINOTRANS-RXN;HISTOLDEHYD-RXN;PRIBFAICARPISOM-RXN;GLUTAMIDOTRANS-RXN;HISTALDEHYD-RXN;HISTPRATPHYD-RXN;IMIDPHOSDEHYD-RXN	ATPPHOSPHORIBOSYLTRANS-RXN;HISTCYCLOHYD-RXN;HISTAMINOTRANS-RXN;HISTOLDEHYD-RXN;PRIBFAICARPISOM-RXN;GLUTAMIDOTRANS-RXN;HISTALDEHYD-RXN;HISTPRATPHYD-RXN;IMIDPHOSDEHYD-RXN	ATPPHOSPHORIBOSYLTRANS-RXN;HISTCYCLOHYD-RXN;HISTAMINOTRANS-RXN;HISTOLDEHYD-RXN;PRIBFAICARPISOM-RXN;GLUTAMIDOTRANS-RXN;HISTALDEHYD-RXN;HISTPRATPHYD-RXN;IMIDPHOSDEHYD-RXN	ATPPHOSPHORIBOSYLTRANS-RXN;HISTCYCLOHYD-RXN;HISTAMINOTRANS-RXN;HISTOLDEHYD-RXN;PRIBFAICARPISOM-RXN;GLUTAMIDOTRANS-RXN;HISTALDEHYD-RXN;HISTPRATPHYD-RXN;IMIDPHOSDEHYD-RXN	ATPPHOSPHORIBOSYLTRANS-RXN;HISTCYCLOHYD-RXN;HISTAMINOTRANS-RXN;HISTOLDEHYD-RXN;PRIBFAICARPISOM-RXN;GLUTAMIDOTRANS-RXN;HISTALDEHYD-RXN;HISTPRATPHYD-RXN;IMIDPHOSDEHYD-RXN
RIBOKIN-PWY	1/2	1/2	1/2	1/2	1/2	1/2	1/2	1/2	1/2	1/2	1/2	1/2	1/2	1/2	1/2	1/2	1/2	RIBOKIN-RXN	RIBOKIN-RXN	RIBOKIN-RXN	RIBOKIN-RXN	RIBOKIN-RXN	RIBOKIN-RXN	RIBOKIN-RXN	RIBOKIN-RXN	RIBOKIN-RXN	RIBOKIN-RXN	RIBOKIN-RXN	RIBOKIN-RXN	RIBOKIN-RXN	RIBOKIN-RXN	RIBOKIN-RXN	RIBOKIN-RXN	RIBOKIN-RXN
PWY0-1561	1/2	1/2	1/2	1/2	1/2	1/2	1/2	1/2	1/2	1/2	1/2	1/2	1/2	1/2	1/2	1/2	1/2	RXN0-5260	RXN0-5260	RXN0-5260	RXN0-5260	RXN0-5260	RXN0-5260	RXN0-5260	RXN0-5260	RXN0-5260	RXN0-5260	RXN0-5260	RXN0-5260	RXN0-5260	RXN0-5260	RXN0-5260	RXN0-5260	RXN0-5260
PWY-7953	2/8	2/8	2/8	2/8	3/8	2/8	2/8	2/8	2/8	2/8	2/8	2/8	2/8	2/8	1/8	2/8	2/8	UDPNACETYLGLUCOSAMENOLPYRTRANS-RXN;UDP-NACMURALGLDAPLIG-RXN	UDPNACETYLGLUCOSAMENOLPYRTRANS-RXN;UDP-NACMURALGLDAPLIG-RXN	UDPNACETYLGLUCOSAMENOLPYRTRANS-RXN;UDP-NACMURALGLDAPLIG-RXN	UDPNACETYLGLUCOSAMENOLPYRTRANS-RXN;UDP-NACMURALGLDAPLIG-RXN	UDPNACETYLGLUCOSAMENOLPYRTRANS-RXN;UDP-NACMURALGLDAPLIG-RXN;DALADALALIG-RXN	UDPNACETYLGLUCOSAMENOLPYRTRANS-RXN;UDP-NACMURALGLDAPLIG-RXN	UDPNACETYLGLUCOSAMENOLPYRTRANS-RXN;UDP-NACMURALGLDAPLIG-RXN	UDPNACETYLGLUCOSAMENOLPYRTRANS-RXN;UDP-NACMURALGLDAPLIG-RXN	UDPNACETYLGLUCOSAMENOLPYRTRANS-RXN;UDP-NACMURALGLDAPLIG-RXN	UDPNACETYLGLUCOSAMENOLPYRTRANS-RXN;UDP-NACMURALGLDAPLIG-RXN	UDPNACETYLGLUCOSAMENOLPYRTRANS-RXN;UDP-NACMURALGLDAPLIG-RXN	UDPNACETYLGLUCOSAMENOLPYRTRANS-RXN;UDP-NACMURALGLDAPLIG-RXN	UDPNACETYLGLUCOSAMENOLPYRTRANS-RXN;UDP-NACMURALGLDAPLIG-RXN	UDPNACETYLGLUCOSAMENOLPYRTRANS-RXN;UDP-NACMURALGLDAPLIG-RXN	UDPNACETYLGLUCOSAMENOLPYRTRANS-RXN	UDPNACETYLGLUCOSAMENOLPYRTRANS-RXN;UDP-NACMURALGLDAPLIG-RXN	UDPNACETYLGLUCOSAMENOLPYRTRANS-RXN;UDP-NACMURALGLDAPLIG-RXN
PWY-5942	3/3	3/3	3/3	3/3	3/3	2/3	3/3	3/3	3/3	2/3	2/3	3/3	3/3	2/3	3/3	2/3	3/3	PWY-6287;RXNARA-8002;RXN-12412	PWY-6287;RXNARA-8002;RXN-12412	PWY-6287;RXNARA-8002;RXN-12412	PWY-6287;RXNARA-8002;RXN-12412	PWY-6287;RXNARA-8002;RXN-12412	PWY-6287;RXNARA-8002	PWY-6287;RXNARA-8002;RXN-12412	PWY-6287;RXNARA-8002;RXN-12412	PWY-6287;RXNARA-8002;RXN-12412	PWY-6287;RXNARA-8002	PWY-6287;RXNARA-8002	PWY-6287;RXNARA-8002;RXN-12412	PWY-6287;RXNARA-8002;RXN-12412	PWY-6287;RXNARA-8002	PWY-6287;RXNARA-8002;RXN-12412	PWY-6287;RXNARA-8002	PWY-6287;RXNARA-8002;RXN-12412
PWY-6339	1/10	1/10	1/10	1/10	1/10	1/10	1/10	1/10	1/10	1/10	1/10	1/10	1/10	1/10	1/10	1/10	1/10	OXALODECARB-RXN	OXALODECARB-RXN	OXALODECARB-RXN	OXALODECARB-RXN	OXALODECARB-RXN	OXALODECARB-RXN	OXALODECARB-RXN	OXALODECARB-RXN	OXALODECARB-RXN	OXALODECARB-RXN	OXALODECARB-RXN	OXALODECARB-RXN	OXALODECARB-RXN	OXALODECARB-RXN	OXALODECARB-RXN	OXALODECARB-RXN	OXALODECARB-RXN
PWY66-387	1/6	1/6	1/6	1/6	1/6	1/6	1/6	1/6	1/6	1/6	1/6	1/6	1/6	1/6	1/6	1/6	1/6	RXN66-470	RXN66-470	RXN66-470	RXN66-470	RXN66-470	RXN66-470	RXN66-470	RXN66-470	RXN66-470	RXN66-470	RXN66-470	RXN66-470	RXN66-470	RXN66-470	RXN66-470	RXN66-470	RXN66-470
PWY-6438	1/8	1/8	1/8	1/8	1/8		1/8	1/8	1/8			1/8	1/8		1/8		1/8	RXN-11254	RXN-11254	RXN-11254	RXN-11254	RXN-11254		RXN-11254	RXN-11254	RXN-11254			RXN-11254	RXN-11254		RXN-11254		RXN-11254
PWY-7803	2/2	2/2	2/2	2/2	2/2	1/2	2/2	2/2	2/2			2/2	2/2		2/2	2/2	2/2	RXN-17942;3.1.27.9-RXN	RXN-17942;3.1.27.9-RXN	RXN-17942;3.1.27.9-RXN	RXN-17942;3.1.27.9-RXN	RXN-17942;3.1.27.9-RXN	RXN-17942	RXN-17942;3.1.27.9-RXN	RXN-17942;3.1.27.9-RXN	RXN-17942;3.1.27.9-RXN			RXN-17942;3.1.27.9-RXN	RXN-17942;3.1.27.9-RXN		RXN-17942;3.1.27.9-RXN	RXN-17942;3.1.27.9-RXN	RXN-17942;3.1.27.9-RXN
PWY-6749	1/10	1/10	1/10	1/10	1/10	1/10	1/10	1/10	1/10	1/10	1/10	1/10	1/10	1/10	1/10	1/10	1/10	L-GLN-FRUCT-6-P-AMINOTRANS-RXN	L-GLN-FRUCT-6-P-AMINOTRANS-RXN	L-GLN-FRUCT-6-P-AMINOTRANS-RXN	L-GLN-FRUCT-6-P-AMINOTRANS-RXN	L-GLN-FRUCT-6-P-AMINOTRANS-RXN	L-GLN-FRUCT-6-P-AMINOTRANS-RXN	L-GLN-FRUCT-6-P-AMINOTRANS-RXN	L-GLN-FRUCT-6-P-AMINOTRANS-RXN	L-GLN-FRUCT-6-P-AMINOTRANS-RXN	L-GLN-FRUCT-6-P-AMINOTRANS-RXN	L-GLN-FRUCT-6-P-AMINOTRANS-RXN	L-GLN-FRUCT-6-P-AMINOTRANS-RXN	L-GLN-FRUCT-6-P-AMINOTRANS-RXN	L-GLN-FRUCT-6-P-AMINOTRANS-RXN	L-GLN-FRUCT-6-P-AMINOTRANS-RXN	L-GLN-FRUCT-6-P-AMINOTRANS-RXN	L-GLN-FRUCT-6-P-AMINOTRANS-RXN
