pathway	Desmarestia_herbacea_m_completion_rate	Fragilariopsis_cylindrus_completion_rate	Laminarionema_elsbetiae_completion_rate	Thalassiosira_pseudonana_completion_rate	Fucus_serratus_MALE_completion_rate	Ectocarpus_crouaniorum_m_completion_rate	Ectocarpus_species7_completion_rate	Phaeodactylum_tricornutum_completion_rate	Ectocarpus_fasciculatus_m_completion_rate	Nemacystus_decipiens_completion_rate	Fistulifera_solaris_completion_rate	Saccharina_latissima_FEMALE_completion_rate	Nannochloropsis_gaditana_completion_rate	Ectocarpus_siliculosus_m_completion_rate	Dictyota_dichotoma_m_completion_rate	Scytosiphon_promiscuus_MALE_completion_rate	Pleurocladia_lacustris_completion_rate	Chordaria_linearis_completion_rate	Porterinema_fluviatile_completion_rate	Saccharina_japonica_completion_rate	Schizocladia_ischiensis_completion_rate	Undaria_pinnatifida_Kr2015_completion_rate	Ectocarpus_subulatus_completion_rate	Cladosiphon_okamuranus_completion_rate	Desmarestia_herbacea_m_rxn_assoc (sep=;)	Fragilariopsis_cylindrus_rxn_assoc (sep=;)	Laminarionema_elsbetiae_rxn_assoc (sep=;)	Thalassiosira_pseudonana_rxn_assoc (sep=;)	Fucus_serratus_MALE_rxn_assoc (sep=;)	Ectocarpus_crouaniorum_m_rxn_assoc (sep=;)	Ectocarpus_species7_rxn_assoc (sep=;)	Phaeodactylum_tricornutum_rxn_assoc (sep=;)	Ectocarpus_fasciculatus_m_rxn_assoc (sep=;)	Nemacystus_decipiens_rxn_assoc (sep=;)	Fistulifera_solaris_rxn_assoc (sep=;)	Saccharina_latissima_FEMALE_rxn_assoc (sep=;)	Nannochloropsis_gaditana_rxn_assoc (sep=;)	Ectocarpus_siliculosus_m_rxn_assoc (sep=;)	Dictyota_dichotoma_m_rxn_assoc (sep=;)	Scytosiphon_promiscuus_MALE_rxn_assoc (sep=;)	Pleurocladia_lacustris_rxn_assoc (sep=;)	Chordaria_linearis_rxn_assoc (sep=;)	Porterinema_fluviatile_rxn_assoc (sep=;)	Saccharina_japonica_rxn_assoc (sep=;)	Schizocladia_ischiensis_rxn_assoc (sep=;)	Undaria_pinnatifida_Kr2015_rxn_assoc (sep=;)	Ectocarpus_subulatus_rxn_assoc (sep=;)	Cladosiphon_okamuranus_rxn_assoc (sep=;)
PWY-5022	1/7	2/7	1/7	2/7	2/7	1/7	1/7	2/7	1/7	2/7	1/7	1/7	1/7	1/7	1/7	2/7	1/7	1/7	2/7	2/7	1/7	2/7	1/7	2/7	GLUTAMATE-DEHYDROGENASE-RXN	GLUTAMATE-DEHYDROGENASE-RXN;GABATRANSAM-RXN	GLUTAMATE-DEHYDROGENASE-RXN	GLUTAMATE-DEHYDROGENASE-RXN;R11-RXN	GLUTAMATE-DEHYDROGENASE-RXN;GABATRANSAM-RXN	GLUTAMATE-DEHYDROGENASE-RXN	GLUTAMATE-DEHYDROGENASE-RXN	GLUTAMATE-DEHYDROGENASE-RXN;R11-RXN	GLUTAMATE-DEHYDROGENASE-RXN	GLUTAMATE-DEHYDROGENASE-RXN;R11-RXN	GLUTAMATE-DEHYDROGENASE-RXN	GLUTAMATE-DEHYDROGENASE-RXN	GLUTAMATE-DEHYDROGENASE-RXN	GLUTAMATE-DEHYDROGENASE-RXN	GLUTAMATE-DEHYDROGENASE-RXN	GLUTAMATE-DEHYDROGENASE-RXN;GABATRANSAM-RXN	GLUTAMATE-DEHYDROGENASE-RXN	GLUTAMATE-DEHYDROGENASE-RXN	GLUTAMATE-DEHYDROGENASE-RXN;GABATRANSAM-RXN	GLUTAMATE-DEHYDROGENASE-RXN;GABATRANSAM-RXN	GLUTAMATE-DEHYDROGENASE-RXN	GLUTAMATE-DEHYDROGENASE-RXN;GABATRANSAM-RXN	GLUTAMATE-DEHYDROGENASE-RXN	GLUTAMATE-DEHYDROGENASE-RXN;GABATRANSAM-RXN
PWY-7767	1/5	1/5	1/5	1/5	1/5	1/5	1/5	1/5	1/5	1/5	1/5	1/5	1/5	1/5	1/5	1/5	1/5	1/5	1/5	1/5	1/5	1/5	1/5	1/5	BRANCHED-CHAINAMINOTRANSFERLEU-RXN	BRANCHED-CHAINAMINOTRANSFERLEU-RXN	BRANCHED-CHAINAMINOTRANSFERLEU-RXN	BRANCHED-CHAINAMINOTRANSFERLEU-RXN	BRANCHED-CHAINAMINOTRANSFERLEU-RXN	BRANCHED-CHAINAMINOTRANSFERLEU-RXN	BRANCHED-CHAINAMINOTRANSFERLEU-RXN	BRANCHED-CHAINAMINOTRANSFERLEU-RXN	BRANCHED-CHAINAMINOTRANSFERLEU-RXN	BRANCHED-CHAINAMINOTRANSFERLEU-RXN	BRANCHED-CHAINAMINOTRANSFERLEU-RXN	BRANCHED-CHAINAMINOTRANSFERLEU-RXN	BRANCHED-CHAINAMINOTRANSFERLEU-RXN	BRANCHED-CHAINAMINOTRANSFERLEU-RXN	BRANCHED-CHAINAMINOTRANSFERLEU-RXN	BRANCHED-CHAINAMINOTRANSFERLEU-RXN	BRANCHED-CHAINAMINOTRANSFERLEU-RXN	BRANCHED-CHAINAMINOTRANSFERLEU-RXN	BRANCHED-CHAINAMINOTRANSFERLEU-RXN	BRANCHED-CHAINAMINOTRANSFERLEU-RXN	BRANCHED-CHAINAMINOTRANSFERLEU-RXN	BRANCHED-CHAINAMINOTRANSFERLEU-RXN	BRANCHED-CHAINAMINOTRANSFERLEU-RXN	BRANCHED-CHAINAMINOTRANSFERLEU-RXN
CHLOROPHYLL-SYN	9/9	6/9	9/9	6/9	9/9	9/9	9/9	6/9	9/9	9/9	6/9	9/9	9/9	9/9	9/9	9/9	9/9	9/9	9/9	9/9	9/9	9/9	9/9	9/9	RXN-5285;RXN0-1461;RXN1F-20;PROTOPORGENOXI-RXN;RXN-MG-PROTOPORPHYRIN-METHYLESTER-SYN;RXN-5283;UROGENDECARBOX-RXN;RXN-5284;RXN-5282	RXN-5285;RXN1F-20;PROTOPORGENOXI-RXN;RXN-MG-PROTOPORPHYRIN-METHYLESTER-SYN;UROGENDECARBOX-RXN;RXN0-1461	RXN-5285;RXN0-1461;RXN1F-20;PROTOPORGENOXI-RXN;RXN-MG-PROTOPORPHYRIN-METHYLESTER-SYN;RXN-5283;UROGENDECARBOX-RXN;RXN-5284;RXN-5282	RXN-5285;RXN1F-20;PROTOPORGENOXI-RXN;RXN-MG-PROTOPORPHYRIN-METHYLESTER-SYN;UROGENDECARBOX-RXN;RXN0-1461	RXN-5285;RXN0-1461;RXN1F-20;PROTOPORGENOXI-RXN;RXN-MG-PROTOPORPHYRIN-METHYLESTER-SYN;RXN-5283;UROGENDECARBOX-RXN;RXN-5284;RXN-5282	RXN-5285;RXN0-1461;RXN1F-20;PROTOPORGENOXI-RXN;RXN-MG-PROTOPORPHYRIN-METHYLESTER-SYN;RXN-5283;UROGENDECARBOX-RXN;RXN-5284;RXN-5282	RXN-5285;RXN0-1461;RXN1F-20;PROTOPORGENOXI-RXN;RXN-MG-PROTOPORPHYRIN-METHYLESTER-SYN;RXN-5283;UROGENDECARBOX-RXN;RXN-5284;RXN-5282	RXN-5285;RXN1F-20;PROTOPORGENOXI-RXN;RXN-MG-PROTOPORPHYRIN-METHYLESTER-SYN;UROGENDECARBOX-RXN;RXN0-1461	RXN-5285;RXN0-1461;RXN1F-20;PROTOPORGENOXI-RXN;RXN-MG-PROTOPORPHYRIN-METHYLESTER-SYN;RXN-5283;UROGENDECARBOX-RXN;RXN-5284;RXN-5282	RXN-5285;RXN0-1461;RXN1F-20;PROTOPORGENOXI-RXN;RXN-MG-PROTOPORPHYRIN-METHYLESTER-SYN;RXN-5283;UROGENDECARBOX-RXN;RXN-5284;RXN-5282	RXN-5285;RXN1F-20;PROTOPORGENOXI-RXN;RXN-MG-PROTOPORPHYRIN-METHYLESTER-SYN;UROGENDECARBOX-RXN;RXN0-1461	RXN-5285;RXN0-1461;RXN1F-20;PROTOPORGENOXI-RXN;RXN-MG-PROTOPORPHYRIN-METHYLESTER-SYN;RXN-5283;UROGENDECARBOX-RXN;RXN-5284;RXN-5282	RXN-5285;RXN0-1461;RXN1F-20;PROTOPORGENOXI-RXN;RXN-MG-PROTOPORPHYRIN-METHYLESTER-SYN;RXN-5283;UROGENDECARBOX-RXN;RXN-5284;RXN-5282	RXN-5285;RXN0-1461;RXN1F-20;PROTOPORGENOXI-RXN;RXN-MG-PROTOPORPHYRIN-METHYLESTER-SYN;RXN-5283;UROGENDECARBOX-RXN;RXN-5284;RXN-5282	RXN-5285;RXN0-1461;RXN1F-20;PROTOPORGENOXI-RXN;RXN-MG-PROTOPORPHYRIN-METHYLESTER-SYN;RXN-5283;UROGENDECARBOX-RXN;RXN-5284;RXN-5282	RXN-5285;RXN0-1461;RXN1F-20;PROTOPORGENOXI-RXN;RXN-MG-PROTOPORPHYRIN-METHYLESTER-SYN;RXN-5283;UROGENDECARBOX-RXN;RXN-5284;RXN-5282	RXN-5285;RXN0-1461;RXN1F-20;PROTOPORGENOXI-RXN;RXN-MG-PROTOPORPHYRIN-METHYLESTER-SYN;RXN-5283;UROGENDECARBOX-RXN;RXN-5284;RXN-5282	RXN-5285;RXN0-1461;RXN1F-20;PROTOPORGENOXI-RXN;RXN-MG-PROTOPORPHYRIN-METHYLESTER-SYN;RXN-5283;UROGENDECARBOX-RXN;RXN-5284;RXN-5282	RXN-5285;RXN0-1461;RXN1F-20;PROTOPORGENOXI-RXN;RXN-MG-PROTOPORPHYRIN-METHYLESTER-SYN;RXN-5283;UROGENDECARBOX-RXN;RXN-5284;RXN-5282	RXN-5285;RXN0-1461;RXN1F-20;PROTOPORGENOXI-RXN;RXN-MG-PROTOPORPHYRIN-METHYLESTER-SYN;RXN-5283;UROGENDECARBOX-RXN;RXN-5284;RXN-5282	RXN-5285;RXN0-1461;RXN1F-20;PROTOPORGENOXI-RXN;RXN-MG-PROTOPORPHYRIN-METHYLESTER-SYN;RXN-5283;UROGENDECARBOX-RXN;RXN-5284;RXN-5282	RXN-5285;RXN0-1461;RXN1F-20;PROTOPORGENOXI-RXN;RXN-MG-PROTOPORPHYRIN-METHYLESTER-SYN;RXN-5283;UROGENDECARBOX-RXN;RXN-5284;RXN-5282	RXN-5285;RXN0-1461;RXN1F-20;PROTOPORGENOXI-RXN;RXN-MG-PROTOPORPHYRIN-METHYLESTER-SYN;RXN-5283;UROGENDECARBOX-RXN;RXN-5284;RXN-5282	RXN-5285;RXN0-1461;RXN1F-20;PROTOPORGENOXI-RXN;RXN-MG-PROTOPORPHYRIN-METHYLESTER-SYN;RXN-5283;UROGENDECARBOX-RXN;RXN-5284;RXN-5282
PWY-8025	1/5	1/5	1/5	1/5	1/5	1/5	1/5	1/5	1/5	1/5	1/5	1/5	1/5	1/5	1/5	1/5	1/5	1/5	1/5	1/5	1/5	1/5	1/5	1/5	RXN0-5222	RXN0-5222	RXN0-5222	RXN0-5222	RXN0-5222	RXN0-5222	RXN0-5222	RXN0-5222	RXN0-5222	RXN0-5222	RXN0-5222	RXN0-5222	RXN0-5222	RXN0-5222	RXN0-5222	RXN0-5222	RXN0-5222	RXN0-5222	RXN0-5222	RXN0-5222	RXN0-5222	RXN0-5222	RXN0-5222	RXN0-5222
ENTBACSYN-PWY	3/9	3/9	3/9	3/9	3/9	3/9	3/9	3/9	3/9	3/9	3/9	3/9	3/9	3/9	3/9	3/9	3/9	3/9	3/9	3/9	3/9	3/9	3/9	3/9	RXN-15889;PWY-5901;ENTDB-RXN	RXN-15889;PWY-5901;ENTDB-RXN	RXN-15889;PWY-5901;ENTDB-RXN	RXN-15889;PWY-5901;ENTDB-RXN	RXN-15889;PWY-5901;ENTDB-RXN	RXN-15889;PWY-5901;ENTDB-RXN	RXN-15889;PWY-5901;ENTDB-RXN	RXN-15889;PWY-5901;ENTDB-RXN	RXN-15889;PWY-5901;ENTDB-RXN	RXN-15889;PWY-5901;ENTDB-RXN	RXN-15889;PWY-5901;ENTDB-RXN	RXN-15889;PWY-5901;ENTDB-RXN	RXN-15889;PWY-5901;ENTDB-RXN	RXN-15889;PWY-5901;ENTDB-RXN	RXN-15889;PWY-5901;ENTDB-RXN	RXN-15889;PWY-5901;ENTDB-RXN	RXN-15889;PWY-5901;ENTDB-RXN	RXN-15889;PWY-5901;ENTDB-RXN	RXN-15889;PWY-5901;ENTDB-RXN	RXN-15889;PWY-5901;ENTDB-RXN	RXN-15889;PWY-5901;ENTDB-RXN	RXN-15889;PWY-5901;ENTDB-RXN	RXN-15889;PWY-5901;ENTDB-RXN	RXN-15889;PWY-5901;ENTDB-RXN
CODH-PWY	3/10	3/10	3/10	3/10	3/10	3/10	3/10	3/10	3/10	3/10	3/10	3/10	3/10	3/10	3/10	3/10	3/10	3/10	3/10	3/10	3/10	3/10	3/10	3/10	METHENYLTHFCYCLOHYDRO-RXN;METHYLENETHFDEHYDROG-NADP-RXN;FORMATETHFLIG-RXN	METHENYLTHFCYCLOHYDRO-RXN;METHYLENETHFDEHYDROG-NADP-RXN;FORMATETHFLIG-RXN	METHENYLTHFCYCLOHYDRO-RXN;METHYLENETHFDEHYDROG-NADP-RXN;FORMATETHFLIG-RXN	METHENYLTHFCYCLOHYDRO-RXN;METHYLENETHFDEHYDROG-NADP-RXN;FORMATETHFLIG-RXN	METHENYLTHFCYCLOHYDRO-RXN;METHYLENETHFDEHYDROG-NADP-RXN;FORMATETHFLIG-RXN	METHENYLTHFCYCLOHYDRO-RXN;METHYLENETHFDEHYDROG-NADP-RXN;FORMATETHFLIG-RXN	METHENYLTHFCYCLOHYDRO-RXN;METHYLENETHFDEHYDROG-NADP-RXN;FORMATETHFLIG-RXN	METHENYLTHFCYCLOHYDRO-RXN;METHYLENETHFDEHYDROG-NADP-RXN;FORMATETHFLIG-RXN	METHENYLTHFCYCLOHYDRO-RXN;METHYLENETHFDEHYDROG-NADP-RXN;FORMATETHFLIG-RXN	METHENYLTHFCYCLOHYDRO-RXN;METHYLENETHFDEHYDROG-NADP-RXN;FORMATETHFLIG-RXN	METHENYLTHFCYCLOHYDRO-RXN;METHYLENETHFDEHYDROG-NADP-RXN;FORMATETHFLIG-RXN	METHENYLTHFCYCLOHYDRO-RXN;METHYLENETHFDEHYDROG-NADP-RXN;FORMATETHFLIG-RXN	METHENYLTHFCYCLOHYDRO-RXN;METHYLENETHFDEHYDROG-NADP-RXN;FORMATETHFLIG-RXN	METHENYLTHFCYCLOHYDRO-RXN;METHYLENETHFDEHYDROG-NADP-RXN;FORMATETHFLIG-RXN	METHENYLTHFCYCLOHYDRO-RXN;METHYLENETHFDEHYDROG-NADP-RXN;FORMATETHFLIG-RXN	METHENYLTHFCYCLOHYDRO-RXN;METHYLENETHFDEHYDROG-NADP-RXN;FORMATETHFLIG-RXN	METHENYLTHFCYCLOHYDRO-RXN;METHYLENETHFDEHYDROG-NADP-RXN;FORMATETHFLIG-RXN	METHENYLTHFCYCLOHYDRO-RXN;METHYLENETHFDEHYDROG-NADP-RXN;FORMATETHFLIG-RXN	METHENYLTHFCYCLOHYDRO-RXN;METHYLENETHFDEHYDROG-NADP-RXN;FORMATETHFLIG-RXN	METHENYLTHFCYCLOHYDRO-RXN;METHYLENETHFDEHYDROG-NADP-RXN;FORMATETHFLIG-RXN	METHENYLTHFCYCLOHYDRO-RXN;METHYLENETHFDEHYDROG-NADP-RXN;FORMATETHFLIG-RXN	METHENYLTHFCYCLOHYDRO-RXN;METHYLENETHFDEHYDROG-NADP-RXN;FORMATETHFLIG-RXN	METHENYLTHFCYCLOHYDRO-RXN;METHYLENETHFDEHYDROG-NADP-RXN;FORMATETHFLIG-RXN	METHENYLTHFCYCLOHYDRO-RXN;METHYLENETHFDEHYDROG-NADP-RXN;FORMATETHFLIG-RXN
PWY-6637	1/4	1/4		1/4	1/4	1/4	1/4	2/4	1/4	2/4	1/4	1/4		1/4	1/4	1/4	1/4	1/4	1/4	1/4	1/4	1/4	1/4	1/4	PHOSACETYLTRANS-RXN	PHOSACETYLTRANS-RXN		PHOSACETYLTRANS-RXN	PHOSACETYLTRANS-RXN	PHOSACETYLTRANS-RXN	PHOSACETYLTRANS-RXN	PHOSACETYLTRANS-RXN;RXN-2364	PHOSACETYLTRANS-RXN	PHOSACETYLTRANS-RXN;RXN-2364	PHOSACETYLTRANS-RXN	PHOSACETYLTRANS-RXN		PHOSACETYLTRANS-RXN	PHOSACETYLTRANS-RXN	PHOSACETYLTRANS-RXN	PHOSACETYLTRANS-RXN	PHOSACETYLTRANS-RXN	PHOSACETYLTRANS-RXN	PHOSACETYLTRANS-RXN	PHOSACETYLTRANS-RXN	PHOSACETYLTRANS-RXN	PHOSACETYLTRANS-RXN	PHOSACETYLTRANS-RXN
PWY0-1021	1/1	1/1	1/1	1/1	1/1	1/1	1/1	1/1	1/1	1/1	1/1	1/1	1/1	1/1	1/1	1/1	1/1	1/1	1/1	1/1	1/1	1/1	1/1	1/1	RXN0-308	RXN0-308	RXN0-308	RXN0-308	RXN0-308	RXN0-308	RXN0-308	RXN0-308	RXN0-308	RXN0-308	RXN0-308	RXN0-308	RXN0-308	RXN0-308	RXN0-308	RXN0-308	RXN0-308	RXN0-308	RXN0-308	RXN0-308	RXN0-308	RXN0-308	RXN0-308	RXN0-308
PWY-7927	4/5	4/5	4/5	4/5	4/5	4/5	4/5	4/5	4/5	4/5	4/5	4/5	4/5	4/5	4/5	4/5	4/5	4/5	4/5	4/5	4/5	4/5	4/5	4/5	FESGSHTHIO-RXN;RXN-16574;SULFITE-OXIDASE-RXN;RXN-19040	FESGSHTHIO-RXN;RXN-16574;SULFITE-OXIDASE-RXN;RXN-19040	FESGSHTHIO-RXN;RXN-16574;SULFITE-OXIDASE-RXN;RXN-19040	FESGSHTHIO-RXN;RXN-16574;SULFITE-OXIDASE-RXN;RXN-19040	FESGSHTHIO-RXN;RXN-16574;SULFITE-OXIDASE-RXN;RXN-19040	FESGSHTHIO-RXN;RXN-16574;SULFITE-OXIDASE-RXN;RXN-19040	FESGSHTHIO-RXN;RXN-16574;SULFITE-OXIDASE-RXN;RXN-19040	FESGSHTHIO-RXN;RXN-16574;SULFITE-OXIDASE-RXN;RXN-19040	FESGSHTHIO-RXN;RXN-16574;SULFITE-OXIDASE-RXN;RXN-19040	FESGSHTHIO-RXN;RXN-16574;SULFITE-OXIDASE-RXN;RXN-19040	FESGSHTHIO-RXN;RXN-16574;SULFITE-OXIDASE-RXN;RXN-19040	FESGSHTHIO-RXN;RXN-16574;SULFITE-OXIDASE-RXN;RXN-19040	FESGSHTHIO-RXN;RXN-16574;SULFITE-OXIDASE-RXN;RXN-19040	FESGSHTHIO-RXN;RXN-16574;SULFITE-OXIDASE-RXN;RXN-19040	FESGSHTHIO-RXN;RXN-16574;SULFITE-OXIDASE-RXN;RXN-19040	FESGSHTHIO-RXN;RXN-16574;SULFITE-OXIDASE-RXN;RXN-19040	FESGSHTHIO-RXN;RXN-16574;SULFITE-OXIDASE-RXN;RXN-19040	FESGSHTHIO-RXN;RXN-16574;SULFITE-OXIDASE-RXN;RXN-19040	FESGSHTHIO-RXN;RXN-16574;SULFITE-OXIDASE-RXN;RXN-19040	FESGSHTHIO-RXN;RXN-16574;SULFITE-OXIDASE-RXN;RXN-19040	FESGSHTHIO-RXN;RXN-16574;SULFITE-OXIDASE-RXN;RXN-19040	FESGSHTHIO-RXN;RXN-16574;SULFITE-OXIDASE-RXN;RXN-19040	FESGSHTHIO-RXN;RXN-16574;SULFITE-OXIDASE-RXN;RXN-19040	FESGSHTHIO-RXN;RXN-16574;SULFITE-OXIDASE-RXN;RXN-19040
PWY-6859	3/4	3/4	3/4	3/4	3/4	3/4	3/4	3/4	3/4	3/4	3/4	3/4	3/4	3/4	3/4	3/4	3/4	3/4	3/4	3/4	3/4	3/4	3/4	3/4	GPPSYN-RXN;FPPSYN-RXN;IPPISOM-RXN	GPPSYN-RXN;FPPSYN-RXN;IPPISOM-RXN	GPPSYN-RXN;FPPSYN-RXN;IPPISOM-RXN	GPPSYN-RXN;FPPSYN-RXN;IPPISOM-RXN	GPPSYN-RXN;FPPSYN-RXN;IPPISOM-RXN	GPPSYN-RXN;FPPSYN-RXN;IPPISOM-RXN	GPPSYN-RXN;FPPSYN-RXN;IPPISOM-RXN	GPPSYN-RXN;FPPSYN-RXN;IPPISOM-RXN	GPPSYN-RXN;FPPSYN-RXN;IPPISOM-RXN	GPPSYN-RXN;FPPSYN-RXN;IPPISOM-RXN	GPPSYN-RXN;FPPSYN-RXN;IPPISOM-RXN	GPPSYN-RXN;FPPSYN-RXN;IPPISOM-RXN	GPPSYN-RXN;FPPSYN-RXN;IPPISOM-RXN	GPPSYN-RXN;FPPSYN-RXN;IPPISOM-RXN	GPPSYN-RXN;FPPSYN-RXN;IPPISOM-RXN	GPPSYN-RXN;FPPSYN-RXN;IPPISOM-RXN	GPPSYN-RXN;FPPSYN-RXN;IPPISOM-RXN	GPPSYN-RXN;FPPSYN-RXN;IPPISOM-RXN	GPPSYN-RXN;FPPSYN-RXN;IPPISOM-RXN	GPPSYN-RXN;FPPSYN-RXN;IPPISOM-RXN	GPPSYN-RXN;FPPSYN-RXN;IPPISOM-RXN	GPPSYN-RXN;FPPSYN-RXN;IPPISOM-RXN	GPPSYN-RXN;FPPSYN-RXN;IPPISOM-RXN	GPPSYN-RXN;FPPSYN-RXN;IPPISOM-RXN
PWY-7378	2/4	2/4	2/4	2/4	2/4	2/4	2/4	2/4	2/4	2/4	2/4	2/4		2/4	2/4	2/4	2/4	2/4	2/4	2/4	2/4		2/4	2/4	THREODEHYD-RXN;THREOSPON-RXN	THREODEHYD-RXN;THREOSPON-RXN	THREODEHYD-RXN;THREOSPON-RXN	THREODEHYD-RXN;THREOSPON-RXN	THREODEHYD-RXN;THREOSPON-RXN	THREODEHYD-RXN;THREOSPON-RXN	THREODEHYD-RXN;THREOSPON-RXN	THREODEHYD-RXN;THREOSPON-RXN	THREODEHYD-RXN;THREOSPON-RXN	THREODEHYD-RXN;THREOSPON-RXN	THREODEHYD-RXN;THREOSPON-RXN	THREODEHYD-RXN;THREOSPON-RXN		THREODEHYD-RXN;THREOSPON-RXN	THREODEHYD-RXN;THREOSPON-RXN	THREODEHYD-RXN;THREOSPON-RXN	THREODEHYD-RXN;THREOSPON-RXN	THREODEHYD-RXN;THREOSPON-RXN	THREODEHYD-RXN;THREOSPON-RXN	THREODEHYD-RXN;THREOSPON-RXN	THREODEHYD-RXN;THREOSPON-RXN		THREODEHYD-RXN;THREOSPON-RXN	THREODEHYD-RXN;THREOSPON-RXN
PWY-6481	3/3	3/3	3/3	3/3	3/3	3/3	3/3	3/3	3/3	3/3	3/3	3/3	3/3	3/3	3/3	3/3	3/3	3/3	3/3	3/3	3/3	3/3	3/3	3/3	RXN-11369;MONOPHENOL-MONOOXYGENASE-RXN;RXN-8483	RXN-11369;MONOPHENOL-MONOOXYGENASE-RXN;RXN-8483	RXN-11369;MONOPHENOL-MONOOXYGENASE-RXN;RXN-8483	RXN-11369;MONOPHENOL-MONOOXYGENASE-RXN;RXN-8483	RXN-11369;MONOPHENOL-MONOOXYGENASE-RXN;RXN-8483	RXN-11369;MONOPHENOL-MONOOXYGENASE-RXN;RXN-8483	RXN-11369;MONOPHENOL-MONOOXYGENASE-RXN;RXN-8483	RXN-11369;MONOPHENOL-MONOOXYGENASE-RXN;RXN-8483	RXN-11369;MONOPHENOL-MONOOXYGENASE-RXN;RXN-8483	RXN-11369;MONOPHENOL-MONOOXYGENASE-RXN;RXN-8483	RXN-11369;MONOPHENOL-MONOOXYGENASE-RXN;RXN-8483	RXN-11369;MONOPHENOL-MONOOXYGENASE-RXN;RXN-8483	RXN-11369;MONOPHENOL-MONOOXYGENASE-RXN;RXN-8483	RXN-11369;MONOPHENOL-MONOOXYGENASE-RXN;RXN-8483	RXN-11369;MONOPHENOL-MONOOXYGENASE-RXN;RXN-8483	RXN-11369;MONOPHENOL-MONOOXYGENASE-RXN;RXN-8483	RXN-11369;MONOPHENOL-MONOOXYGENASE-RXN;RXN-8483	RXN-11369;MONOPHENOL-MONOOXYGENASE-RXN;RXN-8483	RXN-11369;MONOPHENOL-MONOOXYGENASE-RXN;RXN-8483	RXN-11369;MONOPHENOL-MONOOXYGENASE-RXN;RXN-8483	RXN-11369;MONOPHENOL-MONOOXYGENASE-RXN;RXN-8483	RXN-11369;MONOPHENOL-MONOOXYGENASE-RXN;RXN-8483	RXN-11369;MONOPHENOL-MONOOXYGENASE-RXN;RXN-8483	RXN-11369;MONOPHENOL-MONOOXYGENASE-RXN;RXN-8483
PWY-7357	4/6	4/6	4/6	4/6	4/6	4/6	4/6	4/6	4/6	4/6	1/6	4/6	4/6	4/6	4/6	4/6	4/6	4/6	4/6	4/6	4/6	4/6	4/6	3/6	THI-P-SYN-RXN;OHMETPYRKIN-RXN;PYRIMSYN3-RXN;THIAZOLSYN3-RXN	THI-P-SYN-RXN;OHMETPYRKIN-RXN;PYRIMSYN3-RXN;THIAZOLSYN3-RXN	THI-P-SYN-RXN;OHMETPYRKIN-RXN;PYRIMSYN3-RXN;THIAZOLSYN3-RXN	THI-P-SYN-RXN;OHMETPYRKIN-RXN;PYRIMSYN3-RXN;THIAZOLSYN3-RXN	THI-P-SYN-RXN;OHMETPYRKIN-RXN;PYRIMSYN3-RXN;THIAZOLSYN3-RXN	THI-P-SYN-RXN;OHMETPYRKIN-RXN;PYRIMSYN3-RXN;THIAZOLSYN3-RXN	THI-P-SYN-RXN;OHMETPYRKIN-RXN;PYRIMSYN3-RXN;THIAZOLSYN3-RXN	THI-P-SYN-RXN;OHMETPYRKIN-RXN;PYRIMSYN3-RXN;THIAZOLSYN3-RXN	THI-P-SYN-RXN;OHMETPYRKIN-RXN;PYRIMSYN3-RXN;THIAZOLSYN3-RXN	THI-P-SYN-RXN;OHMETPYRKIN-RXN;PYRIMSYN3-RXN;THIAZOLSYN3-RXN	THIAZOLSYN3-RXN	THI-P-SYN-RXN;OHMETPYRKIN-RXN;PYRIMSYN3-RXN;THIAZOLSYN3-RXN	THI-P-SYN-RXN;OHMETPYRKIN-RXN;PYRIMSYN3-RXN;THIAZOLSYN3-RXN	THI-P-SYN-RXN;OHMETPYRKIN-RXN;PYRIMSYN3-RXN;THIAZOLSYN3-RXN	THI-P-SYN-RXN;OHMETPYRKIN-RXN;PYRIMSYN3-RXN;THIAZOLSYN3-RXN	THI-P-SYN-RXN;OHMETPYRKIN-RXN;PYRIMSYN3-RXN;THIAZOLSYN3-RXN	THI-P-SYN-RXN;OHMETPYRKIN-RXN;PYRIMSYN3-RXN;THIAZOLSYN3-RXN	THI-P-SYN-RXN;OHMETPYRKIN-RXN;PYRIMSYN3-RXN;THIAZOLSYN3-RXN	THI-P-SYN-RXN;OHMETPYRKIN-RXN;PYRIMSYN3-RXN;THIAZOLSYN3-RXN	THI-P-SYN-RXN;OHMETPYRKIN-RXN;PYRIMSYN3-RXN;THIAZOLSYN3-RXN	THI-P-SYN-RXN;OHMETPYRKIN-RXN;PYRIMSYN3-RXN;THIAZOLSYN3-RXN	THI-P-SYN-RXN;OHMETPYRKIN-RXN;PYRIMSYN3-RXN;THIAZOLSYN3-RXN	THI-P-SYN-RXN;OHMETPYRKIN-RXN;PYRIMSYN3-RXN;THIAZOLSYN3-RXN	THI-P-SYN-RXN;PYRIMSYN3-RXN;THIAZOLSYN3-RXN
